date,open,high,low,close,volume,average,barCount
2008-08-26,753.28,761.44,743.28,751.76,12608.0,753.12,32709
2008-08-27,768.0,771.6,754.0,765.28,15749.0,763.448,39445
2008-08-28,776.64,776.72,737.6,746.72,17450.0,753.572,42283
2008-08-29,763.76,765.52,742.96,742.96,10189.0,754.992,28222
2008-09-02,695.76,714.4,694.24,713.52,23604.0,705.496,56255
2008-09-03,698.8,708.0,693.2,707.52,15072.0,701.08,35649
2008-09-04,706.48,708.64,688.32,696.16,17833.0,698.228,43749
2008-09-05,695.04,697.84,679.76,688.48,13566.0,686.344,38219
2008-09-08,699.36,708.8,676.96,688.16,12138.0,686.832,34742
2008-09-09,674.64,676.88,657.44,658.8,22532.0,671.124,62132
2008-09-10,670.48,677.44,653.6,663.76,17345.0,664.836,51150
2008-09-11,663.12,663.68,646.08,651.92,20744.0,652.576,56614
2008-09-12,657.2,664.0,645.68,651.92,20605.0,654.332,56908
2008-09-15,617.52,632.4,607.28,610.4,19199.0,621.568,57505
2008-09-16,590.08,605.68,583.6,599.92,24684.0,594.044,70786
2008-09-17,601.84,627.92,587.68,620.0,24131.0,607.912,66708
2008-09-18,637.04,646.56,617.2,633.36,18589.0,628.7,47894
2008-09-19,660.72,666.0,635.2,661.04,14688.0,651.96,36088
2008-09-22,680.16,713.28,679.76,700.96,22199.0,698.504,57328
2008-09-23,704.8,706.64,671.28,689.04,14686.0,691.212,40161
2008-09-24,702.56,706.08,676.4,678.88,13281.0,690.732,30881
2008-09-25,673.92,700.56,672.56,693.52,10993.0,687.12,30913
2008-09-26,676.24,693.36,674.48,689.68,8051.0,682.612,23394
2008-09-29,653.92,657.36,613.2,616.72,13911.0,637.672,39478
2008-09-30,632.8,656.64,628.88,656.08,7929.0,642.26,23512
2008-10-01,636.56,651.52,619.2,636.72,12582.0,635.668,34342
2008-10-02,623.28,624.48,603.44,606.56,11676.0,612.172,30637
2008-10-03,596.56,619.76,595.84,602.0,14849.0,608.408,41617
2008-10-06,586.48,593.2,564.72,572.88,15945.0,578.996,38250
2008-10-07,587.84,593.04,566.24,579.92,12757.0,579.716,37318
2008-10-08,569.2,584.8,557.52,578.08,14911.0,570.664,41744
2008-10-09,578.72,582.4,551.6,556.8,11056.0,567.272,35662
2008-10-10,521.6,544.32,506.56,532.0,18664.0,526.1,50265
2008-10-13,537.6,542.24,524.4,542.24,6610.0,532.908,21058
2008-10-14,546.96,550.72,515.6,520.24,10726.0,532.284,34159
2008-10-15,497.68,503.12,485.84,485.84,9444.0,494.5,27424
2008-10-16,482.64,487.6,451.84,474.72,18341.0,468.02,46815
2008-10-17,464.96,488.8,461.28,474.96,15170.0,476.42,37819
2008-10-20,483.04,500.0,472.08,494.4,13027.0,487.392,40628
2008-10-21,474.32,476.8,461.12,469.6,11349.0,469.216,36941
2008-10-22,452.08,453.28,434.16,439.44,11610.0,443.32,31745
2008-10-23,444.08,454.8,438.08,452.8,11948.0,447.052,34753
2008-10-24,410.96,429.12,410.48,424.0,8811.0,422.464,27621
2008-10-27,412.0,431.36,406.8,406.8,10395.0,417.116,33472
2008-10-28,422.8,426.64,403.52,425.76,9466.0,414.88,27221
2008-10-29,435.12,453.68,431.52,445.44,15390.0,443.132,46401
2008-10-30,444.4,446.88,420.0,432.0,12217.0,429.872,37322
2008-10-31,423.92,449.52,416.16,444.72,11744.0,431.092,36468
2008-11-03,430.88,441.12,417.28,419.92,10809.0,426.764,31434
2008-11-04,434.72,470.24,431.44,459.04,17840.0,455.368,49935
2008-11-05,447.12,455.04,426.24,430.72,14515.0,436.672,44792
2008-11-06,417.04,419.44,394.48,401.2,18465.0,403.952,52947
2008-11-07,404.0,410.0,397.12,400.32,9102.0,402.848,32980
2008-11-10,423.44,426.4,392.0,409.84,14868.0,408.712,46768
2008-11-11,398.88,399.6,383.76,384.88,11086.0,389.924,39958
2008-11-12,378.72,380.88,365.92,366.0,12153.0,372.956,42259
2008-11-13,373.68,392.0,361.92,392.0,17867.0,376.588,61340
2008-11-14,372.96,381.44,365.76,369.44,15844.0,373.292,52221
2008-11-17,372.64,385.44,358.4,361.28,13084.0,371.176,45100
2008-11-18,362.48,365.52,352.16,358.16,9417.0,359.44,33121
2008-11-19,357.76,361.28,346.08,346.08,12995.0,354.708,42881
2008-11-20,333.36,338.4,314.88,316.4,16514.0,328.832,52818
2008-11-21,326.16,328.32,313.28,328.0,13368.0,321.752,48604
2008-11-24,332.56,358.24,325.2,353.84,15486.0,346.012,52781
2008-11-25,330.88,330.88,330.88,330.88,0.0,330.88,0
2008-11-26,356.32,356.32,356.32,356.32,0.0,356.32,0
2008-11-28,336.64,336.64,336.64,336.64,0.0,336.64,0
2008-12-01,319.12,319.12,319.12,319.12,0.0,319.12,0
2008-12-02,308.0,308.0,308.0,308.0,0.0,308.0,0
2008-12-03,303.36,311.04,300.0,304.4,21523.0,305.336,70685
2008-12-04,298.08,305.52,281.04,283.52,27739.0,292.16,88492
2008-12-05,278.0,281.44,264.64,274.0,29132.0,271.292,92965
2008-12-08,280.96,289.92,277.04,289.6,24467.0,283.792,69678
2008-12-09,283.28,288.96,273.76,276.32,19459.0,281.56,61036
2008-12-10,286.48,298.0,272.56,286.48,44515.0,284.62,121364
2008-12-11,297.36,318.56,295.76,309.12,35571.0,307.368,115895
2008-12-12,289.36,308.96,287.68,304.8,27809.0,298.156,96883
2008-12-15,320.72,323.12,290.0,294.72,27014.0,302.376,94516
2008-12-16,299.04,304.88,282.48,291.52,30630.0,292.344,108584
2008-12-17,288.4,296.32,274.08,277.68,48628.0,284.916,154418
2008-12-18,272.16,273.12,256.8,260.96,47498.0,265.448,157210
2008-12-19,257.12,266.48,255.44,264.08,44173.0,260.88,142801
2008-12-22,262.72,265.12,244.16,244.16,32030.0,252.752,106560
2008-12-23,246.8,248.48,233.04,240.0,33462.0,240.152,114420
2008-12-24,239.04,239.04,225.6,232.16,15780.0,231.404,48042
2008-12-26,222.24,234.0,221.84,232.8,24498.0,226.928,80925
2008-12-29,243.44,247.6,231.36,247.6,27381.0,239.364,83307
2008-12-30,239.04,244.24,233.52,241.36,25703.0,239.588,87460
2008-12-31,233.52,278.96,233.2,264.88,58912.0,258.368,174973
2009-01-02,270.16,287.28,267.68,286.4,42611.0,279.476,147900
2009-01-05,286.08,302.64,284.08,298.72,40046.0,293.46,153716
2009-01-06,306.88,310.0,294.24,297.04,37179.0,301.784,147931
2009-01-07,293.68,294.4,265.68,265.68,51515.0,276.82,188725
2009-01-08,263.84,266.88,255.12,265.84,42091.0,260.272,164831
2009-01-09,256.96,261.12,250.24,258.96,40155.0,254.988,148122
2009-01-12,247.92,250.48,244.0,245.2,37836.0,246.552,139722
2009-01-13,246.8,257.44,244.72,254.72,46486.0,251.64,187758
2009-01-14,252.16,252.48,239.68,249.84,51897.0,245.672,196316
2009-01-15,246.88,247.12,230.72,241.44,65541.0,238.888,222475
2009-01-16,247.84,249.6,236.8,239.68,45294.0,241.692,160549
2009-01-20,232.08,246.32,227.36,229.28,48251.0,235.04,169387
2009-01-21,232.72,248.56,229.12,248.24,37656.0,238.608,145249
2009-01-22,236.32,246.16,227.68,239.68,50071.0,236.124,184045
2009-01-23,235.2,264.0,232.88,258.56,52702.0,250.452,203583
2009-01-26,259.12,272.8,256.08,257.12,42862.0,264.72,158627
2009-01-27,248.48,250.08,233.44,236.0,53919.0,241.516,175424
2009-01-28,234.8,245.04,229.04,238.4,63572.0,235.532,201764
2009-01-29,230.32,237.92,228.72,233.76,39494.0,232.888,139746
2009-01-30,240.16,241.6,231.36,233.76,30215.0,235.788,111540
2009-02-02,227.52,236.0,225.12,227.2,31668.0,229.728,108242
2009-02-03,224.96,231.52,224.8,230.96,29466.0,228.48,102965
2009-02-04,234.64,235.52,224.0,226.16,38478.0,230.004,133915
2009-02-05,226.16,231.76,222.32,230.48,34624.0,227.272,121149
2009-02-06,218.88,239.52,218.8,225.6,76659.0,226.856,245223
2009-02-09,231.6,234.96,224.0,226.0,43897.0,229.228,133541
2009-02-10,232.16,232.4,213.76,215.2,55885.0,221.852,170368
2009-02-11,214.8,217.28,206.88,208.64,46791.0,212.176,144241
2009-02-12,205.28,210.88,201.36,208.4,49446.0,206.256,157143
2009-02-13,209.28,209.92,202.72,205.76,42872.0,206.264,148332
2009-02-17,194.48,195.6,187.2,188.08,43351.0,190.8,125059
2009-02-18,188.32,189.04,182.4,183.04,50884.0,184.7,159847
2009-02-19,190.64,196.88,181.92,194.48,60352.0,191.272,210422
2009-02-20,186.0,196.24,185.68,195.12,48308.0,191.024,173595
2009-02-23,199.52,199.84,185.36,187.12,43494.0,191.544,157752
2009-02-24,190.4,196.0,185.44,196.0,31381.0,190.736,122540
2009-02-25,199.44,209.44,194.08,208.08,56014.0,203.952,200888
2009-02-26,214.48,221.44,213.44,218.48,55464.0,217.844,184942
2009-02-27,211.44,219.52,208.08,216.24,36685.0,213.884,148971
2009-03-02,204.32,205.92,188.24,195.6,37192.0,199.156,146079
2009-03-03,203.36,204.32,193.36,203.12,34008.0,198.872,136418
2009-03-04,215.44,223.68,213.28,221.44,55249.0,218.628,211917
2009-03-05,218.64,219.2,209.6,212.48,28316.0,215.372,118489
2009-03-06,220.16,223.92,213.84,223.92,29550.0,219.612,126893
2009-03-09,223.92,236.48,223.76,229.2,43776.0,230.42,186039
2009-03-10,232.8,234.56,221.6,222.08,27436.0,228.46,114550
2009-03-11,218.48,222.88,207.28,210.4,38766.0,215.124,154303
2009-03-12,209.68,227.76,209.68,225.96,41713.0,218.596,170147
2009-03-13,227.12,231.12,220.4,220.8,31742.0,225.756,132281
2009-03-16,216.08,228.32,213.44,226.0,35000.0,222.516,137627
2009-03-17,228.96,239.12,227.6,235.04,34993.0,233.776,135832
2009-03-18,234.8,239.36,225.68,236.88,31626.0,231.888,136525
2009-03-19,245.92,248.16,240.56,242.72,39492.0,244.528,158900
2009-03-20,243.04,249.2,242.08,246.08,27817.0,246.044,119467
2009-03-23,245.12,255.52,244.4,254.24,28064.0,251.824,119612
2009-03-24,249.12,255.52,247.92,252.56,20925.0,251.14,90830
2009-03-25,248.0,256.0,245.28,249.68,31260.0,250.08,130806
2009-03-26,256.72,257.28,251.36,256.16,23034.0,254.404,104572
2009-03-27,248.08,249.04,244.32,246.0,17675.0,246.624,81988
2009-03-30,237.76,238.72,227.68,229.28,25547.0,232.64,96848
2009-03-31,229.44,235.92,226.08,232.4,18115.0,229.992,79456
2009-04-01,224.96,229.52,223.68,228.24,22182.0,226.64,89484
2009-04-02,245.92,249.84,242.8,248.16,29525.0,246.532,119676
2009-04-03,245.76,248.8,241.28,247.44,18581.0,246.044,94587
2009-04-06,239.6,245.76,235.92,241.36,18936.0,239.884,86422
2009-04-07,234.24,236.72,231.04,231.52,12348.0,234.156,53205
2009-04-08,228.24,242.24,226.56,235.92,24083.0,235.164,104142
2009-04-09,245.44,246.4,239.36,245.52,14012.0,243.188,61398
2009-04-13,232.88,244.56,232.08,237.44,20366.0,236.888,79902
2009-04-14,237.52,241.36,228.56,233.68,13820.0,236.748,66243
2009-04-15,234.16,236.8,230.96,234.32,20562.0,233.496,86957
2009-04-16,235.76,236.32,231.44,234.32,13217.0,233.76,57702
2009-04-17,238.08,238.32,233.84,235.6,15356.0,235.46,63727
2009-04-20,221.76,222.8,216.56,217.76,29702.0,219.188,104158
2009-04-21,210.4,221.04,210.24,218.64,25368.0,215.804,106579
2009-04-22,217.2,220.16,214.64,218.72,19849.0,217.148,86991
2009-04-23,221.84,223.12,217.68,223.04,12917.0,220.86,55084
2009-04-24,230.0,232.0,227.84,231.2,18061.0,230.28,72092
2009-04-27,217.12,229.28,216.88,224.64,19609.0,222.712,75743
2009-04-28,219.12,224.72,219.04,222.8,12009.0,221.676,49876
2009-04-29,226.8,230.4,225.76,228.64,13365.0,228.264,55585
2009-04-30,226.4,230.8,225.84,229.04,13374.0,228.352,60897
2009-05-01,232.72,240.48,232.16,237.04,18243.0,236.732,68234
2009-05-04,239.68,244.56,239.44,244.56,15748.0,241.616,59568
2009-05-05,243.12,244.48,239.92,241.2,11629.0,241.952,50107
2009-05-06,247.92,252.4,245.84,252.32,19281.0,249.944,79649
2009-05-07,260.56,261.44,248.48,251.92,19164.0,255.416,84950
2009-05-08,258.08,261.92,255.52,259.92,14188.0,258.94,58241
2009-05-11,257.76,260.8,255.6,258.32,12672.0,258.16,58720
2009-05-12,263.28,263.68,258.4,261.04,12106.0,261.228,53305
2009-05-13,260.48,265.36,255.52,257.52,22317.0,260.916,99099
2009-05-14,255.84,262.08,253.92,259.2,14122.0,257.104,63585
2009-05-15,255.92,259.36,248.64,249.68,14605.0,253.36,58924
2009-05-18,256.96,262.4,256.0,261.92,13986.0,259.064,56273
2009-05-19,262.56,264.56,258.08,262.32,11376.0,261.76,49023
2009-05-20,268.24,272.64,267.76,271.04,18259.0,270.236,75269
2009-05-21,265.28,269.28,262.48,267.04,11844.0,265.728,50649
2009-05-22,267.84,270.32,264.96,269.6,9061.0,267.708,37196
2009-05-26,262.08,273.6,261.6,272.88,13907.0,269.38,59764
2009-05-27,276.72,279.52,272.72,276.96,13975.0,276.164,59296
2009-05-28,279.76,286.64,278.8,282.72,20391.0,282.848,94768
2009-05-29,290.48,291.36,285.52,291.28,19603.0,289.02,93381
2009-06-01,295.92,300.72,294.24,299.44,14159.0,297.428,59124
2009-06-02,297.04,302.32,295.6,300.88,13160.0,299.492,56702
2009-06-03,297.68,298.08,284.48,289.76,23894.0,291.836,94945
2009-06-04,297.52,304.8,295.6,301.52,15650.0,300.208,58058
2009-06-05,301.6,304.16,295.84,299.2,13083.0,299.928,46974
2009-06-08,298.96,301.76,296.8,300.32,11773.0,299.352,44443
2009-06-09,304.64,306.88,301.44,305.52,8341.0,304.336,35825
2009-06-10,310.48,313.68,308.48,311.84,16319.0,310.852,66887
2009-06-11,315.44,320.0,314.48,317.44,14160.0,317.46,62442
2009-06-12,313.6,317.04,312.56,315.44,14931.0,314.768,60289
2009-06-15,312.24,312.32,304.4,308.16,18635.0,307.812,76121
2009-06-16,315.52,316.08,305.28,308.08,13536.0,311.668,54139
2009-06-17,305.76,310.96,301.76,309.6,19941.0,306.136,83034
2009-06-18,308.24,312.96,306.64,310.72,12160.0,310.628,53087
2009-06-19,312.56,314.16,300.48,303.76,18927.0,306.66,75925
2009-06-22,296.0,296.08,288.64,290.0,16622.0,292.128,64413
2009-06-23,293.36,301.52,289.6,299.28,17139.0,296.176,64490
2009-06-24,298.32,302.4,295.92,296.72,16202.0,298.36,74504
2009-06-25,300.48,306.88,298.88,304.56,14407.0,303.156,61200
2009-06-26,303.2,303.68,298.0,300.08,10009.0,300.124,45287
2009-06-29,304.64,311.28,304.56,309.6,14561.0,308.396,59873
2009-06-30,308.0,310.24,298.4,303.44,15190.0,302.536,62427
2009-07-01,309.6,310.96,296.64,299.68,19443.0,302.724,88366
2009-07-02,290.16,290.8,287.92,288.16,13192.0,289.256,50816
2009-07-06,277.28,280.48,275.68,277.68,16584.0,277.792,73285
2009-07-07,276.16,277.2,269.92,270.48,17897.0,272.48,84084
2009-07-08,269.04,269.2,260.0,260.56,19973.0,264.012,84151
2009-07-09,263.04,263.6,256.8,262.16,21148.0,260.54,95094
2009-07-10,257.12,260.48,254.88,258.64,12829.0,257.692,56692
2009-07-13,256.48,265.76,252.56,258.96,18721.0,255.976,81926
2009-07-14,262.88,263.52,255.52,256.88,14328.0,258.784,62955
2009-07-15,263.2,268.48,260.56,267.76,23519.0,265.052,90071
2009-07-16,262.88,269.12,262.72,268.48,12449.0,266.112,48308
2009-07-17,270.72,276.72,270.64,273.92,14118.0,273.908,56946
2009-07-20,277.68,279.44,273.76,278.64,10452.0,277.324,44370
2009-07-21,282.48,283.04,275.12,279.52,12019.0,279.068,52600
2009-07-22,272.08,279.84,271.44,278.48,14537.0,276.552,60380
2009-07-23,274.64,287.2,274.4,286.32,14117.0,283.068,55889
2009-07-24,285.52,290.16,283.52,290.0,9278.0,287.116,43663
2009-07-27,290.16,291.76,288.48,290.56,6719.0,290.232,26601
2009-07-28,286.24,288.48,282.96,286.08,10285.0,285.208,40393
2009-07-29,279.36,279.84,266.88,268.08,21803.0,271.328,80404
2009-07-30,274.88,286.32,272.48,283.92,19895.0,281.672,81760
2009-07-31,281.12,296.72,280.64,294.48,15959.0,289.26,61883
2009-08-03,303.44,307.12,302.32,303.36,16749.0,304.604,67574
2009-08-04,301.76,306.0,300.08,303.76,8410.0,303.092,38454
2009-08-05,303.84,306.88,296.64,305.6,15201.0,302.3,62454
2009-08-06,304.48,307.52,298.56,306.16,15852.0,303.088,60149
2009-08-07,305.2,307.52,299.6,301.2,11331.0,303.672,42798
2009-08-10,303.2,304.48,299.2,301.68,7841.0,301.852,34530
2009-08-11,297.92,298.8,292.8,294.88,11631.0,295.312,53825
2009-08-12,295.76,301.2,295.68,298.8,12723.0,298.712,54422
2009-08-13,301.44,303.92,297.68,302.4,10352.0,301.408,45500
2009-08-14,300.88,300.96,286.88,288.24,15728.0,291.228,65248
2009-08-17,282.32,285.2,279.28,284.16,12236.0,282.084,49752
2009-08-18,282.72,296.32,282.64,294.88,14725.0,290.596,62264
2009-08-19,290.64,307.76,290.4,304.96,21861.0,301.228,78089
2009-08-20,303.76,305.6,300.4,301.28,14630.0,302.868,57207
2009-08-21,306.48,309.44,303.12,305.68,14391.0,306.292,59144
2009-08-24,308.48,309.92,306.16,306.4,11141.0,308.112,40869
2009-08-25,307.76,310.4,294.48,297.2,16728.0,302.092,62684
2009-08-26,294.08,297.12,292.56,295.6,14907.0,294.768,59972
2009-08-27,292.48,301.76,289.28,301.76,12701.0,294.692,52731
2009-08-28,303.36,304.4,297.28,301.28,11998.0,301.688,49920
2009-08-31,292.56,293.04,286.4,288.4,13061.0,289.26,48766
2009-09-01,289.84,295.6,281.76,282.16,14790.0,287.496,58907
2009-09-02,280.32,284.56,277.76,281.44,14366.0,281.212,62015
2009-09-03,283.84,285.2,280.32,282.56,8229.0,282.54,33996
2009-09-04,279.76,283.36,278.56,281.04,9217.0,281.064,38660
2009-09-08,292.0,297.28,288.96,295.6,13681.0,294.124,50645
2009-09-09,296.16,300.24,294.08,295.52,9344.0,297.244,41268
2009-09-10,294.96,299.76,293.28,298.96,10006.0,296.868,39089
2009-09-11,300.48,300.88,285.04,286.56,16525.0,290.732,65063
2009-09-14,284.64,287.92,284.0,285.68,10182.0,285.504,44224
2009-09-15,287.84,294.4,283.92,293.6,15259.0,289.216,59129
2009-09-16,293.84,300.0,291.76,299.44,12924.0,296.292,50917
2009-09-17,298.08,302.72,297.92,299.92,10940.0,300.26,48613
2009-09-18,300.0,300.56,296.32,296.96,8371.0,298.424,36213
2009-09-21,288.8,289.44,285.04,286.8,14493.0,287.096,55261
2009-09-22,294.72,296.32,292.0,295.84,8995.0,294.504,36591
2009-09-23,294.4,294.48,280.8,281.04,27855.0,284.568,100099
2009-09-24,279.36,279.84,270.0,271.76,27173.0,273.588,102019
2009-09-25,271.12,276.08,269.52,272.0,18788.0,272.18,70214
2009-09-28,272.0,278.0,271.68,276.08,15809.0,274.848,55187
2009-09-29,273.44,276.88,271.2,274.48,14299.0,273.872,53208
2009-09-30,276.96,290.8,272.56,289.52,29410.0,283.512,98841
2009-10-01,290.24,292.4,284.32,289.84,26026.0,289.176,87841
2009-10-02,283.92,289.2,283.12,286.96,15997.0,286.316,62867
2009-10-05,283.6,291.84,280.0,289.44,19870.0,286.308,76144
2009-10-06,292.0,296.0,290.0,292.32,15400.0,293.576,60354
2009-10-07,292.88,294.16,283.6,287.68,17962.0,288.772,64904
2009-10-08,285.76,298.72,285.2,293.44,17277.0,293.404,58115
2009-10-09,295.04,297.44,291.84,297.28,13929.0,295.344,47281
2009-10-12,302.56,303.76,300.48,301.52,11351.0,301.952,37059
2009-10-13,304.08,306.08,300.88,305.2,14645.0,303.9,58119
2009-10-14,308.16,310.0,306.4,308.88,12386.0,308.668,44010
2009-10-15,310.56,320.88,308.72,319.28,24964.0,315.484,81036
2009-10-16,319.04,323.92,316.32,323.6,18372.0,320.336,64081
2009-10-19,322.32,327.52,321.44,326.08,14884.0,324.176,51703
2009-10-20,326.8,326.88,320.32,323.12,19658.0,323.232,61263
2009-10-21,320.72,335.36,320.4,330.88,22214.0,329.268,69806
2009-10-22,330.4,332.64,326.56,331.76,12694.0,330.308,48502
2009-10-23,332.24,332.88,326.56,327.28,12640.0,329.0,44744
2009-10-26,330.4,333.6,318.88,321.04,15977.0,324.896,59606
2009-10-27,322.16,326.24,318.24,324.72,15087.0,323.02,55354
2009-10-28,322.16,323.68,315.44,315.68,18724.0,318.396,68529
2009-10-29,321.2,329.04,320.48,327.2,13233.0,325.532,58700
2009-10-30,324.16,325.52,314.24,314.48,14999.0,318.648,58795
2009-11-02,314.64,321.76,313.6,319.76,13697.0,318.156,57437
2009-11-03,315.04,326.16,314.32,324.96,15131.0,321.292,58168
2009-11-04,328.08,331.52,325.12,327.92,18068.0,328.86,68716
2009-11-05,327.04,329.04,324.4,326.32,8507.0,326.708,35914
2009-11-06,319.2,322.96,313.84,317.36,18051.0,317.456,61128
2009-11-09,322.96,327.92,322.4,324.0,10355.0,325.14,45020
2009-11-10,325.84,329.2,318.64,323.28,11575.0,323.92,47745
2009-11-11,326.4,327.52,321.28,324.4,9887.0,324.316,45063
2009-11-12,320.72,322.24,313.36,314.0,17342.0,316.448,62079
2009-11-13,312.24,315.68,309.44,312.88,13659.0,312.284,52441
2009-11-16,314.48,324.72,314.24,322.56,18854.0,321.02,73317
2009-11-17,320.88,325.84,319.76,323.84,12181.0,322.648,54228
2009-11-18,326.32,328.0,321.36,325.36,15853.0,325.172,72496
2009-11-19,323.84,324.0,314.88,317.28,16006.0,317.792,69726
2009-11-20,312.64,316.08,311.6,315.36,12756.0,313.796,52141
2009-11-23,321.28,324.08,312.96,315.04,15870.0,318.984,63214
2009-11-24,313.6,313.68,306.64,308.64,18098.0,308.884,70366
2009-11-25,308.48,316.64,306.24,316.0,13976.0,311.524,51045
2009-11-27,298.88,309.52,298.32,308.32,10365.0,304.308,38618
2009-11-30,305.28,316.24,304.8,313.28,17913.0,311.176,73076
2009-12-01,318.88,320.48,316.56,316.96,12690.0,318.552,56688
2009-12-02,316.32,316.48,309.12,310.72,15058.0,312.18,61399
2009-12-03,309.12,312.96,306.4,308.16,10842.0,309.588,49423
2009-12-04,314.32,315.44,303.6,306.64,16947.0,309.088,65359
2009-12-07,301.12,304.64,298.96,299.92,15385.0,301.74,61720
2009-12-08,296.72,297.76,294.08,294.8,13919.0,295.424,53921
2009-12-09,295.36,297.68,284.48,286.96,26204.0,289.536,100899
2009-12-10,287.76,289.04,282.96,285.84,17413.0,285.616,67293
2009-12-11,284.96,285.44,281.76,283.84,20022.0,283.736,77297
2009-12-14,284.8,286.56,283.68,284.64,13046.0,285.072,48134
2009-12-15,286.56,289.12,285.84,287.44,15562.0,287.676,55065
2009-12-16,288.64,296.24,288.64,294.16,20922.0,293.848,73247
2009-12-17,292.72,293.92,288.0,290.88,13116.0,291.112,53842
2009-12-18,297.12,298.08,290.4,293.44,15652.0,294.136,55161
2009-12-21,295.68,296.8,288.96,289.28,11075.0,293.308,42028
2009-12-22,290.0,295.76,287.12,292.48,10644.0,291.392,42717
2009-12-23,297.44,303.92,297.12,302.24,13640.0,301.052,49553
2009-12-24,302.88,305.92,302.88,305.68,3172.0,304.668,11659
2009-12-28,311.6,312.4,310.08,310.88,8919.0,311.156,29558
2009-12-29,312.48,312.56,308.0,310.72,7381.0,310.492,25263
2009-12-30,311.6,314.96,309.68,313.12,11412.0,312.544,40783
2009-12-31,315.12,315.68,312.72,314.24,6677.0,314.476,23089
2010-01-04,320.24,322.4,318.96,322.16,12662.0,320.992,45847
2010-01-05,322.0,323.6,319.44,323.36,12109.0,321.848,38961
2010-01-06,322.64,329.52,319.12,327.84,23731.0,324.892,84865
2010-01-07,327.04,328.64,325.44,325.76,11669.0,326.708,37616
2010-01-08,325.04,329.36,323.6,327.44,10651.0,326.244,36068
2010-01-11,328.72,329.52,323.68,324.32,10016.0,325.96,34448
2010-01-12,320.64,322.88,316.24,317.04,13879.0,319.432,53687
2010-01-13,315.2,317.68,309.04,313.68,18681.0,313.072,70385
2010-01-14,314.4,315.52,311.04,312.4,9774.0,313.32,30962
2010-01-15,311.84,312.16,306.24,306.96,12934.0,308.58,42777
2010-01-19,304.48,311.6,304.24,311.44,9673.0,308.056,32912
2010-01-20,305.84,306.8,303.04,303.2,12533.0,304.364,39232
2010-01-21,305.76,307.28,296.72,297.76,15716.0,300.872,52611
2010-01-22,296.56,296.72,290.56,290.64,20263.0,293.824,57329
2010-01-25,291.92,295.92,291.28,294.48,10333.0,293.464,35078
2010-01-26,290.96,294.64,290.0,292.0,9706.0,292.764,30816
2010-01-27,292.32,293.92,284.88,288.64,17923.0,289.752,56313
2010-01-28,290.48,290.8,285.92,289.28,13246.0,288.628,51522
2010-01-29,291.04,292.0,284.0,285.12,16661.0,287.9,56349
2010-02-01,288.16,293.84,286.16,293.76,12009.0,290.54,42816
2010-02-02,294.64,303.44,294.16,303.44,17315.0,300.26,56367
2010-02-03,302.8,305.36,300.0,301.2,22008.0,302.384,76558
2010-02-04,297.04,297.12,284.0,286.24,24916.0,289.852,80837
2010-02-05,287.76,288.4,272.56,281.68,34748.0,278.964,129713
2010-02-08,280.64,282.96,277.52,280.64,14442.0,280.74,63532
2010-02-09,284.32,301.76,282.64,289.68,15413.0,287.516,63116
2010-02-10,288.72,293.6,284.4,292.08,12366.0,289.256,51886
2010-02-11,292.64,296.64,287.6,294.56,13749.0,292.776,49981
2010-02-12,289.2,290.96,284.8,290.48,15069.0,288.032,57612
2010-02-16,297.6,302.64,296.64,302.32,17317.0,300.892,51097
2010-02-17,301.44,303.84,299.76,303.76,11779.0,302.048,43813
2010-02-18,307.28,309.84,304.08,309.84,18414.0,306.956,64958
2010-02-19,309.28,312.72,307.44,312.72,18614.0,310.92,58687
2010-02-22,313.04,313.84,310.4,312.24,13432.0,312.16,42663
2010-02-23,309.12,309.68,304.8,306.64,12337.0,307.312,44869
2010-02-24,307.6,312.16,305.6,311.92,12010.0,309.66,43546
2010-02-25,302.8,305.12,300.24,304.88,15471.0,303.268,51099
2010-02-26,306.8,311.84,306.32,310.56,10722.0,309.728,36703
2010-03-01,312.4,313.12,304.16,306.72,10891.0,308.764,37916
2010-03-02,308.8,315.36,308.4,310.4,12044.0,311.928,39207
2010-03-03,312.64,316.48,309.6,315.2,14567.0,313.912,47427
2010-03-04,312.64,314.32,310.64,313.2,11647.0,312.524,38072
2010-03-05,316.96,319.68,316.56,318.8,11261.0,318.336,30806
2010-03-08,320.08,320.4,314.64,318.32,9170.0,318.144,31704
2010-03-09,314.72,318.96,314.48,316.4,9487.0,316.704,29610
2010-03-10,316.56,323.2,314.72,319.2,18452.0,318.716,56201
2010-03-11,318.72,320.4,317.2,320.4,8776.0,319.056,26901
2010-03-12,321.44,321.92,313.76,316.08,13002.0,317.796,48319
2010-03-15,313.04,313.12,308.0,310.64,11598.0,310.212,37341
2010-03-16,314.72,319.2,313.92,318.4,14799.0,317.372,48357
2010-03-17,321.36,323.2,318.16,321.84,14860.0,321.004,52953
2010-03-18,320.72,321.84,318.0,319.28,8856.0,319.928,40400
2010-03-19,318.8,319.76,310.8,313.76,16081.0,313.536,56110
2010-03-22,307.04,317.04,306.4,316.32,12047.0,312.432,42929
2010-03-23,315.12,318.64,314.0,317.6,6305.0,316.888,27305
2010-03-24,311.92,314.0,309.84,311.52,10463.0,312.268,38400
2010-03-25,314.56,315.92,311.04,311.2,10822.0,313.636,37379
2010-03-26,312.8,312.96,308.4,310.64,9073.0,310.46,33241
